date,temp,pressure,wind_speed,wind_dir,sun_radiation,sca_radiation,nwp_tmp,nwp_rh,nwp_surfacepres,nwp_windspeed,nwp_winddir,nwp_shortwaveirrad,nwp_scatterirrad,nwp_directirrad,OT
2019/03/19 12:30,19.4,980.400024,2.3,332,0,0,20.81,30.91,980.78,4.18,177.48,0.0,0.0,0.0,0.0
2019/03/19 12:45,19.4,980.299988,3.6,329,0,0,20.63,31.91,980.99,4.08,167.15,0.0,0.0,0.0,0.0
2019/03/19 13:00,19.1,980.299988,1.2,325,0,0,20.36,33.15,981.08,3.84,159.73,0.0,0.0,0.0,0.0
2019/03/19 13:15,18.700001,980.799988,2.7,230,0,0,19.92,34.7,981.13,3.82,154.59,0.0,0.0,0.0,0.0
2019/03/19 13:30,19.1,980.799988,1.6,282,0,0,19.46,36.22,981.23,4.32,164.59,0.0,0.0,0.0,0.0
2019/03/19 13:45,18.799999,981.099976,3.2,312,0,0,19.29,36.93,981.23,5.28,184.28,0.0,0.0,0.0,0.0
2019/03/19 14:00,18.799999,981.099976,2.9,321,0,0,19.68,36.11,981.25,6.58,193.81,0.0,0.0,0.0,0.0
2019/03/19 14:15,18.6,981.099976,2.4,327,0,0,20.06,35.04,981.32,7.51,196.16,0.0,0.0,0.0,0.0
2019/03/19 14:30,18.799999,981.099976,2.2,327,0,0,19.57,37.95,981.49,7.31,195.71,0.0,0.0,0.0,0.0
2019/03/19 14:45,18.6,981.0,2.6,328,0,0,18.91,42.28,981.51,6.24,192.18,0.0,0.0,0.0,0.0
2019/03/19 15:00,18.6,981.099976,2.2,322,0,0,18.28,46.57,981.51,5.11,187.82,0.0,0.0,0.0,0.0
2019/03/19 15:15,18.4,981.0,2.7,334,0,0,17.7,50.58,981.49,4.21,183.53,0.0,0.0,0.0,0.0
2019/03/19 15:30,18.1,980.900024,2.6,324,0,0,17.17,54.44,981.49,3.59,175.53,0.0,0.0,0.0,0.0
2019/03/19 15:45,17.9,980.799988,1.9,332,0,0,16.71,58.22,981.51,3.44,157.85,0.0,0.0,0.0,0.0
2019/03/19 16:00,17.700001,980.900024,2.7,338,0,0,14.09,49.88,981.37,1.99,2.08,0.0,0.0,0.0,0.0
2019/03/19 16:15,17.4,980.599976,1.8,333,0,0,13.73,50.61,981.09,2.17,347.17,0.0,0.0,0.0,0.0
2019/03/19 16:30,17.299999,980.400024,1.4,343,0,0,13.45,51.18,981.32,2.44,338.82,0.0,0.0,0.0,0.0
2019/03/19 16:45,17.4,980.299988,3.2,337,0,0,13.21,51.61,981.21,2.69,335.26,0.0,0.0,0.0,0.0
2019/03/19 17:00,17.200001,980.099976,2.7,318,0,0,12.9,52.3,980.85,2.87,336.24,0.0,0.0,0.0,0.0
2019/03/19 17:15,17.1,980.0,2.2,337,0,0,12.67,52.89,980.78,2.91,338.89,0.0,0.0,0.0,0.0
2019/03/19 17:30,17.1,979.799988,3.5,355,0,0,12.39,53.81,980.67,2.83,341.28,0.0,0.0,0.0,0.0
2019/03/19 17:45,16.9,979.799988,2.5,357,0,0,12.16,54.64,980.59,2.73,339.15,0.0,0.0,0.0,0.0
2019/03/19 18:00,16.700001,979.700012,2.9,2,0,0,11.94,55.41,980.71,2.72,334.49,0.0,0.0,0.0,0.0
2019/03/19 18:15,16.4,979.599976,1.6,10,0,0,11.72,56.1,980.5,2.78,328.24,0.0,0.0,0.0,0.0
2019/03/19 18:30,16.200001,979.5,1.7,347,0,0,11.5,56.76,980.22,2.83,323.72,0.0,0.0,0.0,0.0
2019/03/19 18:45,15.9,979.400024,0.9,321,0,0,11.31,57.4,980.01,2.83,321.38,0.0,0.0,0.0,0.0
2019/03/19 19:00,15.8,979.200012,1.8,332,0,0,11.13,58.15,980.01,2.77,318.43,0.0,0.0,0.0,0.0
2019/03/20 08:00,21.6,977.0,3.3,204,421,249,22.84,26.39,978.71,3.9,4.28,394.95,40.02999999999997,354.92,12.57484
2019/03/20 08:15,21.4,977.400024,2.8,164,344,220,22.47,28.53,978.89,5.39,26.41,370.17,40.54000000000002,329.63,9.80197
2019/03/20 08:30,21.299999,977.599976,1.9,155,205,171,22.05,30.56,979.07,5.95,35.27,340.96,39.63,301.33,5.308078
2019/03/20 08:45,20.9,977.5,2.9,149,69,70,21.79,31.15,979.3,5.28,33.99,278.23,35.870000000000005,242.36,1.7688669999999995
2019/03/20 09:00,20.6,978.099976,3.9,204,22,21,21.78,30.02,979.65,4.55,13.04,224.33,31.380000000000024,192.95,0.482385
2019/03/20 09:15,19.700001,978.799988,4.5,246,5,6,21.87,27.39,980.07,5.67,318.82,157.54,25.50999999999999,132.03,0.169798
2019/03/20 09:30,19.0,979.400024,2.1,297,6,6,21.58,24.8,980.48,8.68,300.61,116.69,21.22,95.47,0.1209069999999999
2019/03/20 09:45,18.700001,980.0,2.2,231,9,10,20.64,24.71,980.82,10.98,300.9,72.15,16.310000000000002,55.84,0.2137489999999999
2019/03/20 10:00,18.299999,980.299988,0.8,124,13,12,19.89,25.55,981.04,11.27,298.02,45.59,12.490000000000002,33.1,0.324659
2019/03/20 10:15,18.0,980.700012,2.8,214,9,9,19.28,26.32,981.13,11.03,291.06,15.49,6.48,9.01,0.184362
2019/03/20 10:30,17.9,980.799988,2.1,249,0,0,18.72,26.75,981.3,11.24,286.13,1.92,1.47,0.45,0.0
2019/03/20 10:45,19.1,981.0,11.1,223,0,0,18.3,26.97,981.8,11.28,282.66,0.0,0.0,0.0,0.0
2019/03/20 11:00,18.799999,981.599976,7.2,217,0,0,17.78,27.34,982.36,10.93,281.02,0.0,0.0,0.0,0.0
2019/03/20 11:15,18.4,982.200012,8.8,200,0,0,17.16,28.07,982.88,10.61,284.58,0.0,0.0,0.0,0.0
2019/03/20 11:30,18.1,982.700012,7.1,219,0,0,16.63,28.82,983.39,10.43,287.86,0.0,0.0,0.0,0.0
2019/03/20 11:45,17.9,983.099976,7.1,243,0,0,16.11,28.88,983.86,10.38,288.74,0.0,0.0,0.0,0.0
2019/03/20 12:00,17.5,983.599976,5.4,239,0,0,15.65,26.65,984.32,10.55,290.04,0.0,0.0,0.0,0.0
2019/03/20 12:15,17.0,984.0,6.5,226,0,0,15.13,23.54,984.84,10.8,291.6,0.0,0.0,0.0,0.0
2019/03/20 12:30,16.5,984.799988,5.5,231,0,0,14.58,22.38,985.38,10.84,292.79,0.0,0.0,0.0,0.0
2019/03/20 12:45,16.4,985.0,7.7,230,0,0,14.02,22.54,985.9,10.8,293.14,0.0,0.0,0.0,0.0
2019/03/20 13:00,15.9,985.5,6.2,227,0,0,13.52,23.17,986.3,10.97,293.73,0.0,0.0,0.0,0.0
2019/03/20 13:15,15.7,986.200012,5.8,241,0,0,13.1,23.9,986.57,11.47,294.79,0.0,0.0,0.0,0.0
2019/03/20 13:30,14.8,986.799988,9.5,242,0,0,12.76,24.66,986.85,12.12,296.73,0.0,0.0,0.0,0.0
2019/03/20 13:45,14.4,987.400024,8.3,230,0,0,12.45,26.15,987.2,12.45,301.38,0.0,0.0,0.0,0.0
2019/03/20 14:00,14.0,987.700012,9.5,213,0,0,12.13,28.65,987.86,12.15,308.62,0.0,0.0,0.0,0.0
2019/03/20 14:15,13.6,988.099976,7.6,203,0,0,11.81,31.57,988.43,11.36,312.93,0.0,0.0,0.0,0.0
2019/03/20 14:30,13.2,988.599976,4.7,221,0,0,11.48,34.41,988.63,10.51,310.82,0.0,0.0,0.0,0.0
2019/03/20 14:45,12.9,989.200012,5.5,224,0,0,11.13,37.17,988.89,9.86,307.47,0.0,0.0,0.0,0.0
2019/03/20 15:00,12.8,989.599976,4.2,247,0,0,10.8,39.52,989.28,9.44,306.11,0.0,0.0,0.0,0.0
2019/03/20 15:15,12.6,990.099976,6.0,214,0,0,10.52,40.34,989.73,9.21,306.42,0.0,0.0,0.0,0.0
2019/03/20 15:30,12.4,990.099976,8.0,224,0,0,10.29,38.92,990.23,9.16,307.18,0.0,0.0,0.0,0.0
2019/03/20 15:45,12.1,990.5,7.5,209,0,0,10.03,36.1,990.67,9.19,307.0,0.0,0.0,0.0,0.0
2019/03/20 16:00,11.8,991.0,6.7,230,0,0,9.23,25.82,993.69,6.63,295.06,0.0,0.0,0.0,0.0
2019/03/20 16:15,11.6,991.400024,4.8,219,0,0,8.85,26.84,993.98,6.43,294.88,0.0,0.0,0.0,0.0
2019/03/20 16:30,11.3,991.799988,7.8,216,0,0,8.47,27.74,994.28,6.19,295.34,0.0,0.0,0.0,0.0
2019/03/20 16:45,11.1,992.400024,1.8,219,0,0,8.09,28.44,994.47,5.86,295.57,0.0,0.0,0.0,0.0
2019/03/20 17:00,10.9,992.5,3.8,224,0,0,7.76,29.05,994.79,5.41,295.91,0.0,0.0,0.0,0.0
2019/03/20 17:15,10.6,992.799988,4.1,229,0,0,7.45,29.75,995.01,4.84,296.9,0.0,0.0,0.0,0.0
2019/03/20 17:30,10.2,993.099976,5.7,223,0,0,7.18,30.61,995.52,4.18,300.11,0.0,0.0,0.0,0.0
2019/03/20 17:45,9.900001,993.200012,6.3,212,0,0,6.88,31.67,995.91,3.59,305.47,0.0,0.0,0.0,0.0
2019/03/20 18:00,9.900001,993.700012,4.9,205,0,0,6.59,32.74,996.35,3.14,313.57,0.0,0.0,0.0,0.0
2019/03/20 18:15,9.6,993.799988,4.6,225,0,0,6.31,33.65,996.73,2.73,322.87,0.0,0.0,0.0,0.0
2019/03/20 18:30,9.5,993.900024,3.5,235,0,0,6.04,34.38,997.0,2.36,333.2,0.0,0.0,0.0,0.0
2019/03/20 18:45,9.3,993.900024,5.0,224,0,0,5.75,34.97,996.93,2.06,343.96,0.0,0.0,0.0,0.0
2019/03/20 19:00,9.2,994.200012,3.3,217,0,0,5.5,35.33,997.14,1.86,354.5,0.0,0.0,0.0,0.0
2019/03/21 08:00,13.7,995.799988,1.9,299,550,210,12.33,13.49,999.24,2.57,12.92,469.89,45.39999999999998,424.49,16.642941
2019/03/21 08:15,14.0,995.599976,2.0,350,490,199,12.37,13.48,999.21,2.91,10.59,415.71,43.329999999999984,372.38,14.81463
2019/03/21 08:30,13.4,995.599976,2.7,24,400,183,12.41,13.54,999.07,3.23,12.22,378.21,41.77999999999997,336.43,11.38069
2019/03/21 08:45,13.3,995.599976,3.3,0,353,181,12.39,13.67,998.97,3.45,15.68,320.23,39.110000000000014,281.12,11.0495
2019/03/21 09:00,13.3,995.700012,1.5,350,251,129,12.38,13.84,998.91,3.54,20.1,280.74,37.09,243.65,6.867985000000001
2019/03/21 09:15,13.4,995.799988,1.9,346,218,101,12.31,14.06,998.84,3.46,25.23,220.82,33.56,187.26,6.460782
2019/03/21 09:30,13.4,995.900024,3.4,351,133,72,12.25,14.29,998.76,3.23,31.7,180.82,30.73999999999998,150.08,3.914531
2019/03/21 09:45,12.7,996.299988,3.0,351,41,40,12.11,14.62,998.65,2.91,40.66,121.71,25.539999999999992,96.17,1.215512
2019/03/21 10:00,12.5,996.5,0.8,42,30,32,11.95,15.25,998.55,2.52,52.41,83.71,21.109999999999992,62.6,0.869627
2019/03/21 10:15,12.0,996.799988,2.4,16,21,22,11.49,16.83,998.51,2.13,69.99,31.63,11.89,19.74,0.559289
2019/03/21 10:30,11.2,997.099976,2.0,26,2,3,11.23,17.63,998.49,1.87,88.12,4.91,3.2300000000000004,1.68,0.064497
2019/03/21 10:45,10.5,997.299988,1.9,31,0,0,10.99,18.68,998.67,1.79,108.24,0.0,0.0,0.0,0.0
2019/03/21 11:00,9.900001,997.700012,1.3,29,0,0,10.72,19.68,998.92,1.86,124.94,0.0,0.0,0.0,0.0
2019/03/21 11:15,9.7,997.900024,1.7,11,0,0,10.43,20.5,999.17,2.02,136.61,0.0,0.0,0.0,0.0
2019/03/21 11:30,9.8,998.200012,0.7,22,0,0,10.12,21.25,999.41,2.22,145.53,0.0,0.0,0.0,0.0
2019/03/21 11:45,9.8,998.5,1.5,30,0,0,9.76,22.03,999.65,2.49,151.68,0.0,0.0,0.0,0.0
2019/03/21 12:00,9.5,998.599976,1.8,32,0,0,9.32,22.84,999.88,2.83,153.2,0.0,0.0,0.0,0.0
2019/03/21 12:15,8.6,999.0,0.6,41,0,0,8.82,23.53,1000.16,3.24,153.61,0.0,0.0,0.0,0.0
2019/03/21 12:30,9.6,999.0,1.5,46,0,0,8.36,23.95,1000.44,3.76,156.28,0.0,0.0,0.0,0.0
2019/03/21 12:45,8.900001,999.299988,1.1,83,0,0,7.98,23.93,1000.7,4.28,160.05,0.0,0.0,0.0,0.0
2019/03/21 13:00,8.900001,999.400024,1.7,93,0,0,7.66,23.79,1000.95,4.47,165.02,0.0,0.0,0.0,0.0
2019/03/21 13:15,8.8,999.599976,0.3,59,0,0,7.35,23.92,1001.17,4.13,169.78,0.0,0.0,0.0,0.0
2019/03/21 13:30,8.400001,999.700012,1.8,99,0,0,7.03,24.36,1001.33,3.37,175.99,0.0,0.0,0.0,0.0
2019/03/21 13:45,8.6,999.700012,2.0,90,0,0,6.69,25.12,1001.35,2.52,186.74,0.0,0.0,0.0,0.0
2019/03/21 14:00,8.900001,999.799988,0.0,38,0,0,6.37,25.94,1001.4,1.9,202.55,0.0,0.0,0.0,0.0
2019/03/21 14:15,9.0,999.799988,1.3,88,0,0,6.17,26.38,1001.51,1.54,221.7,0.0,0.0,0.0,0.0
2019/03/21 14:30,9.2,1000.0,0.0,48,0,0,6.02,26.65,1001.62,1.28,239.91,0.0,0.0,0.0,0.0
2019/03/21 14:45,7.4,1000.299988,1.6,353,0,0,5.91,26.89,1001.7,1.03,253.47,0.0,0.0,0.0,0.0
2019/03/21 15:00,7.5,1000.299988,0.5,339,0,0,5.79,27.2,1001.75,0.78,263.39,0.0,0.0,0.0,0.0
2019/03/21 15:15,7.1,1000.400024,1.9,347,0,0,5.66,27.64,1001.83,0.5,273.5,0.0,0.0,0.0,0.0
2019/03/21 15:30,7.9,1000.099976,1.7,4,0,0,5.45,28.43,1001.95,0.35,316.03,0.0,0.0,0.0,0.0
2019/03/21 15:45,8.3,1000.099976,1.5,19,0,0,5.15,29.86,1002.11,0.53,45.38,0.0,0.0,0.0,0.0
2019/03/21 16:00,6.8,1000.299988,1.1,333,0,0,5.21,31.96,1001.61,2.25,13.66,0.0,0.0,0.0,0.0
2019/03/21 16:15,6.2,1000.400024,1.1,315,0,0,4.92,32.41,1001.74,2.23,12.76,0.0,0.0,0.0,0.0
2019/03/21 16:30,6.2,1000.5,1.3,337,0,0,4.69,32.57,1001.7,2.03,7.29,0.0,0.0,0.0,0.0
2019/03/21 16:45,6.2,1000.5,3.3,357,0,0,4.52,32.64,1001.67,1.73,354.56,0.0,0.0,0.0,0.0
2019/03/21 17:00,6.0,1000.599976,1.5,5,0,0,4.37,32.61,1001.49,1.53,329.71,0.0,0.0,0.0,0.0
2019/03/21 17:15,5.4,1000.599976,0.1,283,0,0,4.26,32.33,1001.53,1.58,304.88,0.0,0.0,0.0,0.0
2019/03/21 17:30,4.9,1000.599976,1.4,331,0,0,4.11,32.17,1001.69,1.87,280.54,0.0,0.0,0.0,0.0
2019/03/21 17:45,5.2,1000.599976,1.7,317,0,0,3.91,31.88,1001.52,2.24,266.01,0.0,0.0,0.0,0.0
2019/03/21 18:00,4.7,1000.400024,2.1,327,0,0,3.78,31.44,1001.59,2.57,262.34,0.0,0.0,0.0,0.0
2019/03/21 18:15,4.8,1000.299988,0.6,323,0,0,3.65,31.08,1001.67,2.85,264.09,0.0,0.0,0.0,0.0
2019/03/21 18:30,4.0,1000.299988,0.6,169,0,0,3.51,30.82,1001.64,3.11,267.6,0.0,0.0,0.0,0.0
2019/03/21 18:45,3.0,1000.400024,0.0,189,0,0,3.35,30.64,1001.55,3.34,269.22,0.0,0.0,0.0,0.0
2019/03/21 19:00,3.6,1000.299988,0.0,192,0,0,3.22,30.54,1001.78,3.52,268.96,0.0,0.0,0.0,0.0
2019/03/22 08:00,15.3,995.0,2.5,339,477,227,14.25,13.86,998.69,1.71,50.73,470.07,45.45999999999998,424.61,14.1505
2019/03/22 08:15,15.5,994.900024,2.7,322,472,217,14.29,13.79,998.74,1.46,34.71,416.03,43.38999999999999,372.64,12.07828
2019/03/22 08:30,15.1,995.0,2.8,337,400,189,14.35,13.65,998.71,1.42,7.73,378.68,41.84000000000003,336.84,9.36075
2019/03/22 08:45,15.3,994.900024,2.1,39,324,162,14.37,13.49,998.64,1.7,341.45,321.08,39.21999999999997,281.86,9.294031
2019/03/22 09:00,15.3,994.900024,3.4,1,258,137,14.41,13.32,998.57,2.2,326.71,281.86,37.21000000000001,244.65,7.455219
2019/03/22 09:15,15.1,995.0,2.8,14,178,102,14.4,13.19,998.52,2.8,318.59,222.31,33.71000000000001,188.6,5.305016
2019/03/22 09:30,14.9,995.299988,1.7,41,77,62,14.38,13.11,998.51,3.38,314.33,182.52,30.930000000000007,151.59,2.909047
2019/03/22 09:45,14.5,995.299988,2.7,14,92,58,14.24,13.26,998.49,3.84,311.66,123.62,25.81,97.81,2.408656
2019/03/22 10:00,14.1,995.5,3.2,34,50,38,13.97,13.9,998.47,4.1,308.6,85.69,21.44,64.25,1.300469
2019/03/22 10:15,13.6,995.700012,1.6,10,20,19,13.43,14.76,998.49,4.2,304.86,33.6,12.44,21.16,0.523359
2019/03/22 10:30,13.1,996.0,1.5,35,2,2,12.78,15.58,998.54,4.27,300.24,6.4,3.94,2.46,0.078654
2019/03/22 10:45,12.3,996.099976,2.4,36,0,0,12.13,16.21,998.74,4.41,294.66,0.0,0.0,0.0,0.0
2019/03/22 11:00,12.2,996.400024,3.6,50,0,0,11.6,16.65,999.07,4.61,289.48,0.0,0.0,0.0,0.0
2019/03/22 11:15,11.7,996.700012,2.8,54,0,0,11.13,17.05,999.38,4.81,286.52,0.0,0.0,0.0,0.0
2019/03/22 11:30,11.1,997.099976,3.4,52,0,0,10.73,17.54,999.7,4.92,284.66,0.0,0.0,0.0,0.0
2019/03/22 11:45,11.5,997.200012,3.6,51,0,0,10.35,18.07,999.93,4.91,283.24,0.0,0.0,0.0,0.0
2019/03/22 12:00,11.3,997.400024,3.7,41,0,0,10.0,18.65,1000.13,4.86,281.26,0.0,0.0,0.0,0.0
2019/03/22 12:15,11.1,997.599976,3.9,47,0,0,9.66,19.29,1000.35,4.84,280.21,0.0,0.0,0.0,0.0
2019/03/22 12:30,10.9,997.700012,3.3,56,0,0,9.34,19.97,1000.61,4.81,280.45,0.0,0.0,0.0,0.0
2019/03/22 12:45,10.7,997.900024,3.2,46,0,0,9.04,20.6,1000.84,4.72,279.31,0.0,0.0,0.0,0.0
2019/03/22 13:00,10.7,998.0,2.7,52,0,0,8.75,21.15,1001.02,4.69,275.08,0.0,0.0,0.0,0.0
2019/03/22 13:15,10.7,998.299988,2.6,43,0,0,8.5,21.6,1001.16,4.79,269.57,0.0,0.0,0.0,0.0
2019/03/22 13:30,10.2,998.400024,1.3,86,0,0,8.27,21.94,1001.24,4.97,265.11,0.0,0.0,0.0,0.0
2019/03/22 13:45,9.6,998.700012,0.0,262,0,0,8.09,22.17,1001.1,5.13,264.0,0.0,0.0,0.0,0.0
2019/03/22 14:00,10.0,998.900024,0.0,195,0,0,7.91,22.43,1000.99,5.26,267.06,0.0,0.0,0.0,0.0
2019/03/22 14:15,9.0,999.200012,0.0,301,0,0,7.72,22.83,1001.06,5.37,273.92,0.0,0.0,0.0,0.0
2019/03/22 14:30,9.0,999.5,0.7,300,0,0,7.47,23.48,1001.28,5.41,282.24,0.0,0.0,0.0,0.0
2019/03/22 14:45,9.2,999.900024,1.7,290,0,0,7.11,24.58,1001.57,5.25,289.39,0.0,0.0,0.0,0.0
2019/03/22 15:00,9.2,1000.0,2.3,313,0,0,6.7,25.97,1001.89,4.94,294.85,0.0,0.0,0.0,0.0
2019/03/22 15:15,8.900001,1000.099976,2.3,313,0,0,6.41,27.11,1002.24,4.63,299.73,0.0,0.0,0.0,0.0
2019/03/22 15:30,9.1,1000.400024,1.4,318,0,0,6.29,27.92,1002.61,4.36,307.4,0.0,0.0,0.0,0.0
2019/03/22 15:45,9.6,1000.400024,2.4,316,0,0,6.25,28.75,1003.01,4.2,318.85,0.0,0.0,0.0,0.0
2019/03/22 16:00,9.900001,1000.599976,3.4,323,0,0,7.22,27.24,1003.28,5.44,6.68,0.0,0.0,0.0,0.0
2019/03/22 16:15,9.400001,1000.799988,3.0,316,0,0,6.93,27.7,1003.19,5.36,5.67,0.0,0.0,0.0,0.0
2019/03/22 16:30,9.1,1001.099976,2.3,321,0,0,6.75,27.86,1003.53,5.3,3.83,0.0,0.0,0.0,0.0
2019/03/22 16:45,8.900001,1001.200012,1.4,280,0,0,6.58,28.07,1003.83,5.37,3.36,0.0,0.0,0.0,0.0
2019/03/22 17:00,9.2,1001.599976,1.1,228,0,0,6.42,28.26,1004.1,5.59,5.1,0.0,0.0,0.0,0.0
2019/03/22 17:15,9.1,1001.799988,2.0,264,0,0,6.21,28.51,1004.11,5.88,7.67,0.0,0.0,0.0,0.0
2019/03/22 17:30,9.5,1002.0,3.0,265,0,0,5.99,28.65,1004.16,6.1,9.86,0.0,0.0,0.0,0.0
2019/03/22 17:45,9.400001,1002.0,4.1,295,0,0,5.75,28.75,1004.29,6.18,12.43,0.0,0.0,0.0,0.0
2019/03/22 18:00,8.900001,1002.400024,1.9,314,0,0,5.54,28.79,1004.66,6.02,14.94,0.0,0.0,0.0,0.0
2019/03/22 18:15,8.6,1002.400024,0.7,22,0,0,5.29,29.07,1005.04,5.56,16.83,0.0,0.0,0.0,0.0
2019/03/22 18:30,8.3,1002.599976,4.3,285,0,0,5.03,29.5,1005.42,4.91,17.58,0.0,0.0,0.0,0.0
2019/03/22 18:45,8.1,1002.700012,2.5,240,0,0,4.8,29.93,1005.7,4.23,16.11,0.0,0.0,0.0,0.0
2019/03/22 19:00,7.8,1002.799988,4.9,253,0,0,4.58,30.42,1006.06,3.55,11.87,0.0,0.0,0.0,0.0
2019/03/23 08:00,12.2,999.700012,3.4,81,539,200,11.54,14.07,1002.67,5.45,144.82,481.16,45.74000000000001,435.42,13.774029999999998
2019/03/23 08:15,12.0,999.5,4.1,54,453,195,11.39,14.85,1002.55,6.13,141.32,426.35,43.670000000000016,382.68,13.49556
2019/03/23 08:30,11.9,999.400024,3.5,52,417,182,11.19,15.66,1002.38,6.76,140.95,388.46,42.13,346.33,12.42106
2019/03/23 08:45,11.6,999.200012,3.7,62,348,162,10.98,16.21,1002.2,7.25,143.46,330.04,39.5,290.54,10.32041
2019/03/23 09:00,11.4,999.099976,3.9,33,277,136,10.85,16.36,1002.04,7.58,146.71,290.29,37.50000000000003,252.79,8.085
2019/03/23 09:15,11.4,999.099976,4.8,46,219,109,10.7,16.28,1001.85,7.72,148.61,229.94,34.03,195.91,6.434094
2019/03/23 09:30,11.1,999.0,3.1,82,160,85,10.58,16.11,1001.63,7.7,148.8,189.55,31.26000000000002,158.29,4.512156
2019/03/23 09:45,11.0,999.0,2.6,65,105,63,10.35,16.12,1001.4,7.58,148.1,129.59,26.200000000000003,103.39,2.710203
2019/03/23 10:00,10.5,999.0,3.0,95,58,40,10.07,16.36,1001.19,7.31,147.46,90.84,21.90000000000001,68.94,1.447824
2019/03/23 10:15,10.2,999.099976,3.5,58,23,21,9.63,16.99,1000.99,6.82,146.64,37.17,13.07,24.1,0.551715
2019/03/23 10:30,9.8,999.099976,2.7,68,4,4,9.1,17.89,1000.82,6.18,146.77,8.37,4.699999999999999,3.67,0.108748
2019/03/23 10:45,9.400001,999.200012,2.5,48,0,0,8.59,18.86,1000.94,5.53,147.18,0.0,0.0,0.0,0.0
2019/03/23 11:00,9.0,999.299988,1.9,52,0,0,8.17,19.71,1001.1,4.91,145.81,0.0,0.0,0.0,0.0
2019/03/23 11:15,8.5,999.400024,2.1,59,0,0,7.76,20.48,1001.19,4.34,143.28,0.0,0.0,0.0,0.0
2019/03/23 11:30,8.400001,999.5,2.1,44,0,0,7.4,21.28,1001.28,3.84,141.22,0.0,0.0,0.0,0.0
2019/03/23 11:45,8.1,999.700012,2.0,44,0,0,7.09,22.02,1001.34,3.43,138.46,0.0,0.0,0.0,0.0
2019/03/23 12:00,8.1,999.700012,1.8,51,0,0,6.83,22.69,1001.34,3.06,134.54,0.0,0.0,0.0,0.0
2019/03/23 12:15,7.4,999.799988,1.7,34,0,0,6.59,23.39,1001.33,2.59,130.22,0.0,0.0,0.0,0.0
2019/03/23 12:30,7.4,999.900024,1.7,43,0,0,6.42,24.1,1001.32,1.92,125.17,0.0,0.0,0.0,0.0
2019/03/23 12:45,7.6,999.900024,1.4,31,0,0,6.24,24.86,1001.34,1.18,110.53,0.0,0.0,0.0,0.0
2019/03/23 13:00,7.4,999.900024,1.7,38,0,0,6.05,25.69,1001.34,0.8,43.09,0.0,0.0,0.0,0.0
2019/03/23 13:15,7.5,999.700012,2.1,47,0,0,5.76,26.8,1001.29,1.02,347.65,0.0,0.0,0.0,0.0
2019/03/23 13:30,7.3,999.599976,2.2,51,0,0,5.44,27.77,1001.2,1.6,326.51,0.0,0.0,0.0,0.0
2019/03/23 13:45,7.3,999.599976,1.3,57,0,0,5.0,28.76,1000.98,2.32,307.76,0.0,0.0,0.0,0.0
2019/03/23 14:00,6.9,999.5,1.0,58,0,0,4.55,29.7,1000.76,3.09,296.78,0.0,0.0,0.0,0.0
2019/03/23 14:15,6.9,999.5,0.3,91,0,0,4.17,30.06,1000.63,3.72,290.85,0.0,0.0,0.0,0.0
2019/03/23 14:30,6.5,999.299988,0.2,140,0,0,3.87,30.07,1000.58,4.08,286.88,0.0,0.0,0.0,0.0
2019/03/23 14:45,5.7,999.099976,0.0,325,0,0,3.68,29.88,1000.49,4.17,284.42,0.0,0.0,0.0,0.0
2019/03/23 15:00,5.5,999.099976,0.0,287,0,0,3.56,29.74,1000.36,4.1,282.59,0.0,0.0,0.0,0.0
2019/03/23 15:15,6.0,998.799988,1.3,343,0,0,3.47,29.58,1000.3,3.97,281.12,0.0,0.0,0.0,0.0
2019/03/23 15:30,6.3,998.799988,0.0,292,0,0,3.42,29.33,1000.31,3.82,279.1,0.0,0.0,0.0,0.0
2019/03/23 15:45,5.5,998.599976,0.6,328,0,0,3.38,29.03,1000.37,3.66,275.15,0.0,0.0,0.0,0.0
2019/03/23 16:00,5.3,998.5,0.0,272,0,0,3.97,34.27,999.78,3.12,293.25,0.0,0.0,0.0,0.0
2019/03/23 16:15,5.1,998.5,0.0,353,0,0,3.87,33.89,999.55,3.12,289.68,0.0,0.0,0.0,0.0
2019/03/23 16:30,5.6,998.099976,0.8,218,0,0,3.79,33.45,999.4,3.08,287.64,0.0,0.0,0.0,0.0
2019/03/23 16:45,4.4,998.0,0.0,141,0,0,3.73,32.95,999.34,2.99,284.83,0.0,0.0,0.0,0.0
2019/03/23 17:00,4.0,998.0,0.3,141,0,0,3.71,32.38,999.27,2.87,283.16,0.0,0.0,0.0,0.0
2019/03/23 17:15,4.0,998.0,1.1,134,0,0,3.67,31.84,999.01,2.76,278.59,0.0,0.0,0.0,0.0
2019/03/23 17:30,4.0,997.799988,1.3,143,0,0,3.65,31.19,998.95,2.68,270.38,0.0,0.0,0.0,0.0
2019/03/23 17:45,4.5,997.599976,0.5,146,0,0,3.6,30.55,998.61,2.68,260.61,0.0,0.0,0.0,0.0
2019/03/23 18:00,4.1,997.200012,1.1,129,0,0,3.55,29.89,998.56,2.77,250.79,0.0,0.0,0.0,0.0
2019/03/23 18:15,4.3,997.099976,0.9,141,0,0,3.48,29.23,998.39,2.93,242.32,0.0,0.0,0.0,0.0
2019/03/23 18:30,3.8,996.799988,0.9,146,0,0,3.43,28.53,998.29,3.07,237.16,0.0,0.0,0.0,0.0
2019/03/23 18:45,3.3,996.900024,1.5,135,0,0,3.43,27.76,998.12,3.14,234.52,0.0,0.0,0.0,0.0
