date,temp,pressure,wind_speed,wind_dir,sun_radiation,sca_radiation,nwp_tmp,nwp_rh,nwp_surfacepres,nwp_windspeed,nwp_winddir,nwp_shortwaveirrad,nwp_scatterirrad,nwp_directirrad,OT
2019/03/01 15:00,6.2,987.299988,0.0,135,0,0.0,7.14,49.01,988.4,2.39,234.71,0.0,0.0,0.0,0.0
2019/03/01 15:15,6.2,987.299988,0.0,154,0,0.0,6.94,49.8,988.35,2.44,236.94,0.0,0.0,0.0,0.0
2019/03/01 15:30,6.2,987.299988,0.0,22,0,0.0,6.71,50.66,988.34,2.53,239.22,0.0,0.0,0.0,0.0
2019/03/01 15:45,5.1,987.299988,0.0,10,0,0.0,6.46,51.6,988.4,2.66,240.94,0.0,0.0,0.0,0.0
2019/03/01 16:00,5.1,987.299988,0.0,63,0,0.0,6.03,49.94,987.92,2.29,272.49,0.0,0.0,0.0,0.0
2019/03/01 16:15,5.1,987.299988,0.0,96,0,0.0,5.75,50.85,988.05,2.64,275.39,0.0,0.0,0.0,0.0
2019/03/01 16:30,5.1,987.299988,0.0,140,0,0.0,5.51,51.63,988.15,2.88,274.71,0.0,0.0,0.0,0.0
2019/03/01 16:45,5.1,987.299988,0.0,50,0,0.0,5.3,52.22,988.06,2.99,278.1,0.0,0.0,0.0,0.0
2019/03/01 17:00,5.1,987.299988,0.0,122,0,0.0,5.12,52.65,987.95,3.0,282.2,0.0,0.0,0.0,0.0
2019/03/01 17:15,4.0,987.299988,0.0,33,0,0.0,4.97,53.01,987.85,2.95,283.28,0.0,0.0,0.0,0.0
2019/03/01 17:30,4.0,987.299988,0.0,197,0,0.0,4.81,53.37,987.77,2.9,280.15,0.0,0.0,0.0,0.0
2019/03/01 17:45,4.0,987.299988,0.0,23,0,0.0,4.65,53.76,987.58,2.88,276.66,0.0,0.0,0.0,0.0
2019/03/01 18:00,4.0,987.299988,1.1,117,0,0.0,4.51,54.01,987.67,2.89,274.29,0.0,0.0,0.0,0.0
2019/03/01 18:15,4.0,987.299988,0.0,75,0,0.0,4.39,54.2,987.73,2.9,271.33,0.0,0.0,0.0,0.0
2019/03/01 18:30,4.0,987.299988,0.0,135,0,0.0,4.28,54.31,987.64,2.9,270.32,0.0,0.0,0.0,0.0
2019/03/01 18:45,4.0,987.299988,0.0,147,0,0.0,4.18,54.38,987.47,2.89,272.17,0.0,0.0,0.0,0.0
2019/03/01 19:00,4.0,986.200012,0.0,125,0,0.0,4.1,54.38,987.51,2.92,273.68,0.0,0.0,0.0,0.0
2019/03/02 08:00,13.9,981.799988,1.7,165,275,126.0,14.37,23.59,982.53,4.71,145.21,298.4,86.25999999999999,212.14,6.450541
2019/03/02 08:15,13.9,981.799988,1.9,180,150,97.199997,14.29,24.16,982.58,4.87,146.56,256.82,79.44,177.38,3.722559
2019/03/02 08:30,13.9,981.799988,1.1,290,120,87.120003,14.16,25.13,982.52,5.05,147.38,217.7,94.68999999999998,123.01,2.799023
2019/03/02 08:45,13.9,981.799988,1.1,279,86,69.839996,13.98,26.5,982.45,5.24,148.1,177.14,71.03999999999999,106.1,1.974945
2019/03/02 09:00,13.9,981.799988,1.2,278,70,61.200001,13.8,28.17,982.43,5.39,148.97,149.64,60.81999999999999,88.82,1.577115
2019/03/02 09:15,13.9,981.799988,1.2,228,52,46.799999,13.56,30.07,982.44,5.47,149.52,108.93,45.3,63.63,1.150867
2019/03/02 09:30,13.9,981.799988,1.3,183,32,30.959999,13.29,32.06,982.41,5.44,149.62,77.69,37.88,39.81,0.7246199999999999
2019/03/02 09:45,12.8,981.799988,0.8,268,20,20.879999,12.81,34.59,982.35,5.28,149.19,39.85,23.5,16.35,0.426247
2019/03/02 10:00,12.8,981.799988,0.8,23,0,9.360001,12.3,37.08,982.31,5.06,148.65,19.6,12.400000000000002,7.2,0.0
2019/03/02 10:15,12.8,981.799988,0.8,152,0,0.0,11.63,39.6,982.26,4.83,148.02,0.0,0.0,0.0,0.0
2019/03/02 10:30,11.7,981.799988,0.7,192,0,0.0,11.13,41.47,982.21,4.65,147.65,0.0,0.0,0.0,0.0
2019/03/02 10:45,11.7,981.799988,0.7,203,0,0.0,10.73,42.93,982.26,4.53,148.02,0.0,0.0,0.0,0.0
2019/03/02 11:00,11.7,981.799988,0.7,329,0,0.0,10.36,44.3,982.32,4.43,149.48,0.0,0.0,0.0,0.0
2019/03/02 11:15,10.6,981.799988,0.7,134,0,0.0,10.07,45.47,982.38,4.34,151.49,0.0,0.0,0.0,0.0
2019/03/02 11:30,10.6,981.799988,0.7,109,0,0.0,9.81,46.64,982.5,4.21,154.42,0.0,0.0,0.0,0.0
2019/03/02 11:45,10.6,981.799988,0.7,350,0,0.0,9.51,48.01,982.6,4.0,158.45,0.0,0.0,0.0,0.0
2019/03/02 12:00,10.6,981.799988,0.7,139,0,0.0,9.27,49.18,982.66,3.69,163.32,0.0,0.0,0.0,0.0
2019/03/02 12:15,9.5,981.799988,0.7,110,0,0.0,8.99,50.4,982.74,3.3,169.77,0.0,0.0,0.0,0.0
2019/03/02 12:30,9.5,981.799988,0.7,5,0,0.0,8.75,51.39,982.87,2.86,178.56,0.0,0.0,0.0,0.0
2019/03/02 12:45,9.5,981.799988,0.7,89,0,0.0,8.57,52.09,983.05,2.46,188.69,0.0,0.0,0.0,0.0
2019/03/02 13:00,9.5,981.799988,0.7,70,0,0.0,8.47,52.34,983.21,2.13,199.52,0.0,0.0,0.0,0.0
2019/03/02 13:15,9.5,981.799988,0.7,332,0,0.0,8.39,52.36,983.31,1.94,207.81,0.0,0.0,0.0,0.0
2019/03/02 13:30,8.400001,981.799988,0.7,355,0,0.0,8.31,52.26,983.34,1.89,212.31,0.0,0.0,0.0,0.0
2019/03/02 13:45,8.400001,981.799988,0.7,167,0,0.0,8.15,52.36,983.11,1.95,216.02,0.0,0.0,0.0,0.0
2019/03/02 14:00,8.400001,981.799988,0.7,134,0,0.0,7.92,52.72,982.88,2.02,223.22,0.0,0.0,0.0,0.0
2019/03/02 14:15,8.400001,981.799988,0.7,25,0,0.0,7.66,53.14,982.71,2.05,235.1,0.0,0.0,0.0,0.0
2019/03/02 14:30,8.400001,981.799988,0.7,122,0,0.0,7.41,53.44,982.63,2.13,252.8,0.0,0.0,0.0,0.0
2019/03/02 14:45,8.400001,981.799988,0.7,136,0,0.0,7.2,53.52,982.57,2.26,269.29,0.0,0.0,0.0,0.0
2019/03/02 15:00,8.400001,981.799988,0.7,8,0,0.0,7.02,53.39,982.49,2.42,281.2,0.0,0.0,0.0,0.0
2019/03/02 15:15,7.4,981.799988,0.7,31,0,0.0,6.84,53.3,982.44,2.57,287.91,0.0,0.0,0.0,0.0
2019/03/02 15:30,7.4,981.799988,0.7,141,0,0.0,6.64,53.34,982.43,2.68,291.37,0.0,0.0,0.0,0.0
2019/03/02 15:45,7.4,981.799988,0.7,117,0,0.0,6.45,53.42,982.48,2.75,293.39,0.0,0.0,0.0,0.0
2019/03/02 16:00,8.400001,981.799988,0.7,160,0,0.0,6.83,40.73,982.42,3.11,292.17,0.0,0.0,0.0,0.0
2019/03/02 16:15,7.4,981.799988,0.7,148,0,0.0,6.64,40.45,982.47,3.19,295.15,0.0,0.0,0.0,0.0
2019/03/02 16:30,7.4,981.799988,0.7,21,0,0.0,6.49,40.11,982.43,3.21,293.58,0.0,0.0,0.0,0.0
2019/03/02 16:45,6.3,981.799988,0.7,25,0,0.0,6.32,39.81,982.13,3.19,291.25,0.0,0.0,0.0,0.0
2019/03/02 17:00,6.3,981.799988,0.7,37,0,0.0,6.18,39.48,982.01,3.16,286.51,0.0,0.0,0.0,0.0
2019/03/02 17:15,6.3,981.799988,0.7,24,0,0.0,6.03,39.2,981.92,3.15,282.13,0.0,0.0,0.0,0.0
2019/03/02 17:30,6.3,981.799988,0.7,114,0,0.0,5.89,38.96,982.0,3.18,277.56,0.0,0.0,0.0,0.0
2019/03/02 17:45,6.3,981.799988,0.7,319,0,0.0,5.75,38.77,981.65,3.2,272.21,0.0,0.0,0.0,0.0
2019/03/02 18:00,6.3,981.799988,0.7,119,0,0.0,5.62,38.63,981.53,3.2,268.97,0.0,0.0,0.0,0.0
2019/03/02 18:15,6.3,980.700012,0.7,107,0,0.0,5.55,38.37,981.43,3.19,268.27,0.0,0.0,0.0,0.0
2019/03/02 18:30,6.3,980.700012,0.7,120,0,0.0,5.44,38.18,981.29,3.14,267.69,0.0,0.0,0.0,0.0
2019/03/02 18:45,6.3,980.700012,0.7,14,0,0.0,5.36,37.96,981.1,3.01,266.95,0.0,0.0,0.0,0.0
2019/03/02 19:00,6.3,980.700012,0.7,145,0,0.0,5.28,37.78,980.99,2.82,265.25,0.0,0.0,0.0,0.0
2019/03/03 08:00,13.9,976.299988,1.7,255,240,113.760002,16.31,25.51,977.93,4.35,146.15,388.11,42.410000000000025,345.7,4.916051
2019/03/03 08:15,13.9,976.299988,1.4,352,192,99.360001,16.32,25.64,977.96,4.62,147.75,336.71,40.14999999999998,296.56,3.978307
2019/03/03 08:30,13.9,976.299988,1.8,291,152,84.96000699999999,16.31,25.82,977.88,4.88,150.05,301.2,38.420000000000016,262.78,3.111605
2019/03/03 08:45,13.9,976.299988,0.8,116,92,70.560013,16.24,26.13,977.84,5.09,153.41,246.46,35.43000000000001,211.03,2.386984
2019/03/03 09:00,13.9,976.299988,0.0,61,70,57.599998,16.17,26.58,977.85,5.2,157.27,209.28,33.09,176.19,1.790238
2019/03/03 09:15,13.9,976.299988,1.0,243,52,43.200001,16.0,27.33,977.87,5.2,160.45,153.19,28.849999999999994,124.34,1.250325
2019/03/03 09:30,12.8,976.299988,1.0,168,36,31.68,15.77,28.43,977.87,5.07,161.52,116.2,25.35000000000001,90.85,0.8240780000000001
2019/03/03 09:45,12.8,976.299988,1.0,135,20,18.719999,15.29,30.26,977.83,4.79,160.03,63.0,18.48,44.52,0.454664
2019/03/03 10:00,12.8,976.299988,0.0,109,0,8.64,14.62,32.55,977.82,4.47,156.48,30.95,12.11,18.84,0.0
2019/03/03 10:15,11.7,976.299988,0.0,77,0,0.0,13.81,34.9,977.83,4.21,153.44,0.0,0.0,0.0,0.0
2019/03/03 10:30,11.7,976.299988,0.0,78,0,0.0,13.17,36.87,977.85,3.99,152.04,0.0,0.0,0.0,0.0
2019/03/03 10:45,10.6,976.299988,0.0,103,0,0.0,12.62,38.6,977.98,3.79,153.81,0.0,0.0,0.0,0.0
2019/03/03 11:00,10.6,976.299988,0.0,4,0,0.0,12.16,40.02,978.18,3.61,159.13,0.0,0.0,0.0,0.0
2019/03/03 11:15,9.5,977.400024,0.0,10,0,0.0,11.79,41.14,978.4,3.45,167.19,0.0,0.0,0.0,0.0
2019/03/03 11:30,9.5,977.400024,0.0,13,0,0.0,11.47,42.11,978.62,3.25,175.98,0.0,0.0,0.0,0.0
2019/03/03 11:45,9.5,977.400024,0.0,16,0,0.0,11.19,42.93,978.82,3.02,184.2,0.0,0.0,0.0,0.0
2019/03/03 12:00,9.5,977.400024,0.0,124,0,0.0,10.97,43.54,978.98,2.79,191.45,0.0,0.0,0.0,0.0
2019/03/03 12:15,8.400001,977.400024,0.0,23,0,0.0,10.77,44.04,979.15,2.56,200.08,0.0,0.0,0.0,0.0
2019/03/03 12:30,8.400001,977.400024,0.0,108,0,0.0,10.61,44.4,979.33,2.38,213.35,0.0,0.0,0.0,0.0
2019/03/03 12:45,8.400001,977.400024,0.0,116,0,0.0,10.48,44.57,979.49,2.38,228.41,0.0,0.0,0.0,0.0
2019/03/03 13:00,8.400001,978.5,0.0,212,0,0.0,10.36,44.6,979.63,2.53,240.04,0.0,0.0,0.0,0.0
2019/03/03 13:15,8.400001,978.5,0.0,125,0,0.0,10.23,44.59,979.75,2.7,247.54,0.0,0.0,0.0,0.0
2019/03/03 13:30,8.400001,978.5,0.0,108,0,0.0,10.05,44.71,979.82,2.83,254.28,0.0,0.0,0.0,0.0
2019/03/03 13:45,8.400001,978.5,0.0,7,0,0.0,9.79,45.15,979.7,2.9,262.81,0.0,0.0,0.0,0.0
2019/03/03 14:00,8.400001,978.5,0.0,124,0,0.0,9.49,45.8,979.59,2.91,274.47,0.0,0.0,0.0,0.0
2019/03/03 14:15,7.4,978.5,0.0,298,0,0.0,9.21,46.48,979.6,2.86,287.11,0.0,0.0,0.0,0.0
2019/03/03 14:30,7.4,978.5,0.0,83,0,0.0,8.99,46.94,979.7,2.8,298.07,0.0,0.0,0.0,0.0
2019/03/03 14:45,7.4,978.5,0.0,120,0,0.0,8.83,47.13,979.79,2.74,305.54,0.0,0.0,0.0,0.0
2019/03/03 15:00,7.4,978.5,0.0,25,0,0.0,8.73,47.04,979.87,2.7,308.27,0.0,0.0,0.0,0.0
2019/03/03 15:15,7.4,978.5,0.0,128,0,0.0,8.67,46.74,979.97,2.68,307.07,0.0,0.0,0.0,0.0
2019/03/03 15:30,7.4,978.5,0.0,53,0,0.0,8.61,46.4,980.1,2.71,303.55,0.0,0.0,0.0,0.0
2019/03/03 15:45,6.3,978.5,0.0,139,0,0.0,8.52,46.16,980.29,2.78,298.58,0.0,0.0,0.0,0.0
2019/03/03 16:00,6.3,978.5,0.0,127,0,0.0,7.96,43.73,980.0,2.85,290.16,0.0,0.0,0.0,0.0
2019/03/03 16:15,6.3,978.5,0.0,102,0,0.0,7.83,43.61,980.01,2.86,284.98,0.0,0.0,0.0,0.0
2019/03/03 16:30,6.3,978.5,0.0,91,0,0.0,7.69,43.63,980.2,2.96,281.7,0.0,0.0,0.0,0.0
2019/03/03 16:45,6.3,978.5,0.0,71,0,0.0,7.5,43.83,980.05,3.08,277.88,0.0,0.0,0.0,0.0
2019/03/03 17:00,6.3,978.5,1.1,46,0,0.0,7.34,44.05,980.15,3.16,276.39,0.0,0.0,0.0,0.0
2019/03/03 17:15,6.3,978.5,0.0,18,0,0.0,7.17,44.32,980.13,3.23,277.12,0.0,0.0,0.0,0.0
2019/03/03 17:30,5.2,978.5,0.0,124,0,0.0,7.01,44.59,980.04,3.26,278.93,0.0,0.0,0.0,0.0
2019/03/03 17:45,5.2,979.599976,1.3,99,0,0.0,6.91,44.72,980.18,3.26,281.48,0.0,0.0,0.0,0.0
2019/03/03 18:00,5.2,979.599976,0.0,125,0,0.0,6.83,44.83,980.32,3.26,282.01,0.0,0.0,0.0,0.0
2019/03/03 18:15,5.2,979.599976,1.2,110,0,0.0,6.72,45.06,980.23,3.31,281.31,0.0,0.0,0.0,0.0
2019/03/03 18:30,5.2,979.599976,1.1,93,0,0.0,6.62,45.3,980.39,3.39,279.5,0.0,0.0,0.0,0.0
2019/03/03 18:45,5.2,979.599976,1.2,36,0,0.0,6.53,45.56,980.38,3.43,277.56,0.0,0.0,0.0,0.0
2019/03/03 19:00,5.2,979.599976,0.0,43,0,0.0,6.44,45.87,980.19,3.46,274.45,0.0,0.0,0.0,0.0
2019/03/04 08:00,15.0,979.599976,1.9,204,202,113.040001,16.05,30.25,981.68,4.94,95.25,390.61,42.660000000000025,347.95,4.106182
2019/03/04 08:15,15.0,979.599976,3.2,250,166,98.640007,16.05,30.02,981.73,4.93,98.15,339.08,40.38999999999999,298.69,3.324728
2019/03/04 08:30,15.0,979.599976,1.6,246,102,68.400002,16.04,29.75,981.65,4.89,98.99,303.48,38.670000000000016,264.81,2.117028
2019/03/04 08:45,15.0,979.599976,1.7,277,82,62.639999,15.97,29.69,981.6,4.81,99.37,248.56,35.69,212.87,1.818655
2019/03/04 09:00,13.9,979.599976,1.3,283,48,41.040001,15.9,29.88,981.58,4.69,101.4,211.27,33.360000000000014,177.91,1.221909
2019/03/04 09:15,13.9,979.599976,2.4,228,30,25.200001,15.75,30.41,981.61,4.52,105.37,155.14,29.169999999999987,125.97,0.56833
2019/03/04 09:30,13.9,979.599976,2.9,199,30,26.639999,15.59,31.18,981.64,4.18,109.52,118.18,25.700000000000003,92.48,0.610954
2019/03/04 09:45,13.9,979.599976,1.2,192,20,19.440001,15.22,32.74,981.67,3.57,111.83,65.06,18.940000000000005,46.12,0.412039
2019/03/04 10:00,12.8,979.599976,1.8,174,0,9.360001,14.66,34.93,981.68,3.0,110.31,32.96,12.7,20.26,0.0
2019/03/04 10:15,12.8,979.599976,0.7,197,0,0.0,14.15,36.35,981.69,2.75,107.93,0.0,0.0,0.0,0.0
2019/03/04 10:30,12.8,979.599976,0.7,233,0,0.0,13.79,37.46,981.69,2.56,105.84,0.0,0.0,0.0,0.0
2019/03/04 10:45,12.8,979.599976,0.7,47,0,0.0,13.49,38.35,981.79,2.33,103.96,0.0,0.0,0.0,0.0
2019/03/04 11:00,11.7,979.599976,0.7,334,0,0.0,13.25,38.99,981.94,2.08,101.57,0.0,0.0,0.0,0.0
2019/03/04 11:15,10.6,980.700012,1.7,211,0,0.0,13.07,39.4,982.09,1.76,98.55,0.0,0.0,0.0,0.0
2019/03/04 11:30,10.6,980.700012,0.5,10,0,0.0,12.91,39.8,982.26,1.38,93.74,0.0,0.0,0.0,0.0
2019/03/04 11:45,10.6,980.700012,0.5,28,0,0.0,12.77,40.09,982.38,1.02,80.27,0.0,0.0,0.0,0.0
2019/03/04 12:00,10.6,980.700012,0.5,93,0,0.0,12.59,40.57,982.45,0.86,43.91,0.0,0.0,0.0,0.0
2019/03/04 12:15,10.6,980.700012,0.5,5,0,0.0,12.38,41.13,982.53,1.07,5.04,0.0,0.0,0.0,0.0
2019/03/04 12:30,10.6,980.700012,0.5,16,0,0.0,12.13,41.88,982.6,1.57,350.51,0.0,0.0,0.0,0.0
2019/03/04 12:45,10.6,980.700012,0.5,248,0,0.0,11.74,43.16,982.72,2.16,345.14,0.0,0.0,0.0,0.0
2019/03/04 13:00,10.6,980.700012,0.5,119,0,0.0,11.31,44.59,982.84,2.72,341.45,0.0,0.0,0.0,0.0
2019/03/04 13:15,10.6,980.700012,0.5,178,0,0.0,10.89,45.92,982.93,3.16,337.94,0.0,0.0,0.0,0.0
2019/03/04 13:30,10.6,980.700012,0.5,73,0,0.0,10.49,47.07,982.99,3.43,333.79,0.0,0.0,0.0,0.0
2019/03/04 13:45,10.6,980.700012,0.5,10,0,0.0,10.12,47.97,982.88,3.57,328.94,0.0,0.0,0.0,0.0
2019/03/04 14:00,10.6,981.799988,0.5,24,0,0.0,9.82,48.57,982.78,3.64,323.58,0.0,0.0,0.0,0.0
2019/03/04 14:15,10.6,981.799988,0.5,10,0,0.0,9.58,48.93,982.74,3.7,318.68,0.0,0.0,0.0,0.0
2019/03/04 14:30,9.5,981.799988,0.5,136,0,0.0,9.39,49.18,982.8,3.75,315.04,0.0,0.0,0.0,0.0
2019/03/04 14:45,9.5,981.799988,0.5,113,0,0.0,9.22,49.4,982.85,3.82,312.96,0.0,0.0,0.0,0.0
2019/03/04 15:00,9.5,981.799988,0.5,7,0,0.0,9.08,49.51,982.86,3.9,313.29,0.0,0.0,0.0,0.0
2019/03/04 15:15,8.400001,981.799988,0.5,83,0,0.0,8.97,49.61,982.88,3.99,314.92,0.0,0.0,0.0,0.0
2019/03/04 15:30,8.400001,981.799988,0.5,50,0,0.0,8.86,49.7,982.94,4.07,316.67,0.0,0.0,0.0,0.0
2019/03/04 15:45,8.400001,981.799988,0.5,82,0,0.0,8.73,49.9,983.03,4.11,317.22,0.0,0.0,0.0,0.0
2019/03/04 16:00,8.400001,981.799988,0.5,157,0,0.0,8.65,49.58,983.04,3.14,321.28,0.0,0.0,0.0,0.0
2019/03/04 16:15,7.4,981.799988,0.5,25,0,0.0,8.41,50.26,982.91,3.18,319.83,0.0,0.0,0.0,0.0
2019/03/04 16:30,7.4,981.799988,0.5,117,0,0.0,8.2,50.77,982.92,3.22,316.5,0.0,0.0,0.0,0.0
2019/03/04 16:45,7.4,981.799988,0.5,52,0,0.0,8.04,51.15,983.0,3.24,312.64,0.0,0.0,0.0,0.0
2019/03/04 17:00,7.4,981.799988,0.5,91,0,0.0,7.89,51.41,983.14,3.25,307.41,0.0,0.0,0.0,0.0
2019/03/04 17:15,7.4,981.799988,0.5,129,0,0.0,7.77,51.55,983.14,3.22,302.16,0.0,0.0,0.0,0.0
2019/03/04 17:30,7.4,981.799988,0.5,344,0,0.0,7.69,51.55,983.04,3.15,295.58,0.0,0.0,0.0,0.0
2019/03/04 17:45,7.4,981.799988,0.5,139,0,0.0,7.64,51.45,983.13,3.1,288.23,0.0,0.0,0.0,0.0
2019/03/04 18:00,7.4,981.799988,0.5,104,0,0.0,7.56,51.46,983.07,3.13,280.67,0.0,0.0,0.0,0.0
2019/03/04 18:15,7.4,981.799988,0.5,119,0,0.0,7.46,51.59,982.97,3.24,273.62,0.0,0.0,0.0,0.0
2019/03/04 18:30,7.4,981.799988,0.5,116,0,0.0,7.36,51.75,982.81,3.41,268.61,0.0,0.0,0.0,0.0
2019/03/04 18:45,7.4,981.799988,0.5,12,0,0.0,7.28,51.81,982.63,3.57,266.85,0.0,0.0,0.0,0.0
2019/03/04 19:00,7.4,981.799988,0.5,32,0,0.0,7.2,51.87,982.49,3.68,265.75,0.0,0.0,0.0,0.0
2019/03/05 08:00,17.200001,982.900024,2.2,237,387,69.839996,15.77,12.91,985.23,8.92,21.45,409.15,43.06,366.09,7.572992
2019/03/05 08:15,17.200001,982.900024,3.0,173,339,64.800003,15.64,13.3,985.4,9.06,20.33,356.21,40.81999999999999,315.39,6.436333
2019/03/05 08:30,17.200001,982.900024,1.8,271,254,59.759998,15.5,13.7,985.44,9.1,19.47,319.57,39.089999999999975,280.48,5.356507
2019/03/05 08:45,17.200001,982.900024,1.4,238,91,50.400002,15.3,14.15,985.51,9.05,18.58,263.08,36.13,226.95,4.319305
2019/03/05 09:00,17.200001,982.900024,0.6,107,70,43.200001,15.12,14.58,985.64,8.88,17.66,224.68,33.81999999999999,190.86,3.196854
2019/03/05 09:15,17.200001,982.900024,2.2,201,56,36.0,14.86,15.12,985.73,8.57,16.58,166.66,29.65000000000001,137.01,2.34436
2019/03/05 09:30,16.1,982.900024,2.7,215,42,28.799999,14.57,15.77,985.87,8.04,15.46,128.25,26.25,102.0,1.491865
2019/03/05 09:45,16.1,982.900024,2.6,167,26,20.16,14.11,16.78,986.02,7.25,14.02,72.49,19.58,52.91,0.781453
2019/03/05 10:00,16.1,982.900024,1.7,245,12,11.52,13.54,18.08,986.15,6.31,11.87,38.25,13.48,24.77,0.326789
2019/03/05 10:15,15.0,982.900024,1.6,159,0,0.0,12.74,19.64,986.26,5.38,8.91,0.48,0.4599999999999999,0.02,0.0
2019/03/05 10:30,15.0,984.0,0.0,120,0,0.0,12.11,21.06,986.35,4.63,5.05,0.0,0.0,0.0,0.0
2019/03/05 10:45,13.9,984.0,0.0,307,0,0.0,11.58,22.3,986.49,4.16,1.01,0.0,0.0,0.0,0.0
2019/03/05 11:00,13.9,984.0,0.0,103,0,0.0,11.12,23.36,986.71,3.95,357.7,0.0,0.0,0.0,0.0
2019/03/05 11:15,12.8,984.0,0.0,332,0,0.0,10.69,24.43,986.97,3.91,355.5,0.0,0.0,0.0,0.0
2019/03/05 11:30,12.8,985.099976,0.0,118,0,0.0,10.3,25.55,987.28,3.98,353.77,0.0,0.0,0.0,0.0
2019/03/05 11:45,11.7,985.099976,0.0,113,0,0.0,9.92,26.67,987.57,4.12,351.76,0.0,0.0,0.0,0.0
2019/03/05 12:00,11.7,985.099976,0.0,122,0,0.0,9.58,27.75,987.86,4.29,349.12,0.0,0.0,0.0,0.0
2019/03/05 12:15,11.7,985.099976,0.0,351,0,0.0,9.27,28.73,988.17,4.44,346.69,0.0,0.0,0.0,0.0
2019/03/05 12:30,10.6,985.099976,0.5,42,0,0.0,8.98,29.63,988.48,4.54,344.59,0.0,0.0,0.0,0.0
2019/03/05 12:45,11.7,985.099976,0.5,79,0,0.0,8.71,30.52,988.81,4.59,342.36,0.0,0.0,0.0,0.0
2019/03/05 13:00,12.8,985.099976,0.8,347,0,0.0,8.43,31.41,989.13,4.6,339.91,0.0,0.0,0.0,0.0
2019/03/05 13:15,11.7,986.200012,0.8,138,0,0.0,8.16,32.31,989.39,4.6,337.75,0.0,0.0,0.0,0.0
2019/03/05 13:30,11.7,986.200012,0.8,136,0,0.0,7.9,33.18,989.59,4.6,336.32,0.0,0.0,0.0,0.0
2019/03/05 13:45,10.6,986.200012,0.8,173,0,0.0,7.65,34.04,989.64,4.6,335.35,0.0,0.0,0.0,0.0
2019/03/05 14:00,9.5,986.200012,0.8,136,0,0.0,7.4,34.86,989.72,4.6,334.92,0.0,0.0,0.0,0.0
2019/03/05 14:15,9.5,986.200012,0.8,121,0,0.0,7.18,35.6,989.88,4.61,334.64,0.0,0.0,0.0,0.0
2019/03/05 14:30,9.5,987.299988,0.8,114,0,0.0,6.98,36.26,990.03,4.59,334.48,0.0,0.0,0.0,0.0
2019/03/05 14:45,8.400001,987.299988,0.8,125,0,0.0,6.79,36.83,990.22,4.55,334.75,0.0,0.0,0.0,0.0
2019/03/05 15:00,8.400001,987.299988,0.8,232,0,0.0,6.62,37.33,990.43,4.49,335.25,0.0,0.0,0.0,0.0
2019/03/05 15:15,8.400001,987.299988,0.6,24,0,0.0,6.46,37.8,990.63,4.4,335.9,0.0,0.0,0.0,0.0
2019/03/05 15:30,10.6,987.299988,1.3,166,0,0.0,6.31,38.23,990.83,4.31,336.67,0.0,0.0,0.0,0.0
2019/03/05 15:45,10.6,987.299988,1.1,207,0,0.0,6.16,38.67,991.01,4.2,337.23,0.0,0.0,0.0,0.0
2019/03/05 16:00,10.6,987.299988,1.0,128,0,0.0,7.82,25.58,990.72,4.95,352.31,0.0,0.0,0.0,0.0
2019/03/05 16:15,9.5,988.400024,0.9,18,0,0.0,7.49,26.1,990.76,4.72,350.35,0.0,0.0,0.0,0.0
2019/03/05 16:30,8.400001,988.400024,0.9,51,0,0.0,7.19,26.54,991.03,4.55,347.27,0.0,0.0,0.0,0.0
2019/03/05 16:45,7.4,988.400024,0.9,85,0,0.0,6.91,26.84,990.96,4.42,342.35,0.0,0.0,0.0,0.0
2019/03/05 17:00,6.3,988.400024,0.9,125,0,0.0,6.7,26.95,990.95,4.37,336.65,0.0,0.0,0.0,0.0
2019/03/05 17:15,6.3,988.400024,0.9,28,0,0.0,6.5,27.08,990.98,4.37,331.28,0.0,0.0,0.0,0.0
2019/03/05 17:30,6.3,988.400024,0.9,71,0,0.0,6.29,27.33,990.93,4.41,326.09,0.0,0.0,0.0,0.0
2019/03/05 17:45,7.4,989.5,0.9,336,0,0.0,6.06,27.73,990.8,4.46,322.09,0.0,0.0,0.0,0.0
2019/03/05 18:00,6.3,989.5,0.9,131,0,0.0,5.86,28.16,991.01,4.5,319.95,0.0,0.0,0.0,0.0
2019/03/05 18:15,6.3,989.5,0.9,120,0,0.0,5.63,28.74,991.15,4.47,319.64,0.0,0.0,0.0,0.0
2019/03/05 18:30,6.3,989.5,0.9,126,0,0.0,5.41,29.31,991.31,4.37,319.93,0.0,0.0,0.0,0.0
2019/03/05 18:45,5.2,989.5,0.9,127,0,0.0,5.21,29.85,991.39,4.26,320.35,0.0,0.0,0.0,0.0
2019/03/05 19:00,4.1,989.5,0.9,133,0,0.0,5.04,30.31,991.47,4.15,320.38,0.0,0.0,0.0,0.0
2019/03/06 08:00,12.8,990.599976,1.7,205,488,28.08,11.22,14.11,993.9,6.56,51.09,418.68,43.50999999999999,375.17,9.349022
2019/03/06 08:15,12.8,990.599976,3.1,237,425,28.799999,11.14,14.07,994.08,6.32,53.4,365.36,41.25999999999999,324.1,8.112906
2019/03/06 08:30,12.8,990.599976,4.5,220,356,26.639999,11.07,14.05,994.14,6.15,56.47,328.38,39.55000000000001,288.83,6.834164
2019/03/06 08:45,12.8,990.599976,4.2,216,65,27.360001,10.92,14.15,994.2,6.09,62.16,271.17,36.58000000000001,234.59,5.555422
